path,bytes,sha256
analysis/out/SHA256SUMS.csv,857475,60707f45a802c94942ee1bf11438108163884deb74277b98c12d5962d88a123c
analysis/out/first_goal_table.csv,350,ebfaed3223f3a39f4bcd2ba8db52d10d1b29112b475bd22f1fb6d0fd1ac409be
analysis/out/first_goal_wilcoxon.csv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
analysis/out/learning_curve_lab4chain3.png,62138,bfb4bf4fc8cccc5e5f5763ca3d2b8bcd10841f0a6ed87235ae1a46a5e652790e
analysis/out/learning_curve_labband.png,75614,76e959c0f14f2f11a1e8991d48056c41a3b7836b3ee65f1b7f641c0d20649d4e
analysis/out/learning_curve_labrel0.png,57865,5ca638b703e4ef8e27fcf959c22ae545eca6a653f5f93da513c32f3a7ec4cf95
analysis/out/learning_curve_labrel16.png,57399,98ff1174492bb37a94baf75ff4a62073632b5a3c8cbb2e1bb234e371f494c0b1
analysis/out/learning_curve_labrel4.png,56406,035b54354165668c1178d4f9bfe123c6cc912edc5018f71896f51a28bd72ff69
analysis/out/learning_curve_labrel8.png,60774,8179fd989b971e39f0b5d56610da41671ce91f331003b912358ed780adfc31f5
analysis/out/learning_curve_labrel8s.png,64445,cb217d5e29aaf7b6ca7d4cffa823e3f14404485739b5d66cf719e37cfc7daf8d
analysis/out/learning_speed_table.csv,5131,1fe1f7fe65bfce33f02c762b5bc6771a7f468c55a37a0e630a6721f1e95543f8
analysis/out/learning_speed_tests.csv,3717,663c0597ed07f155728cb486d5ac770c900e3512074e3398e6b8ab547fc4bc94
analysis/out/paired_tests.csv,24518,85fa82ff3e8be7df8ff95c0face1afc57e5cf088f7cd07e1c24d1763740b1db8
analysis/out/paired_tests.tex,11782,45b90dfd375949831a9343e786e36c8612d2cc800b848df8ded0b179f19ac9e3
analysis/out/summary_table.csv,2301,18f9492ac77acf7ee41619ec39d13c7a1409c92ff5ef6c422a916053bb3b75b2
analysis/out/summary_table_ci.csv,3889,8c211daee98187145747370569236543125ab38da2bbdbf42647b23a67485a07
analysis/out/summary_table_ci.tex,5192,0e7b202d799cabb6b4a02b17e7b655a04b105e374b24a74d440353fc9783be6c
analysis/out/weakness_heatmap.csv,208,0722e97f83e48475c7cefb9fa892cc766e81601ab8d89e7256a8acf632eaee68
analysis/out/weakness_heatmap.png,76584,f23c37dc2f21ba27247fea1dd090fa24a9c62ce64158daaea273991b57db944d
analysis/out/workflow_inputs.json,467,4ee3af0ed0512734508efadfa6c2ff029fe555ec878a4754400665c0bc1585e5
benchmark/results_seed11/lab4chain3/ql_false/bench_step_log_ql_false.csv,8166,a2a0eed7e97c61d1c32e011226f51cce4d8f2932838222497e14b77411d739fc
benchmark/results_seed11/lab4chain3/ql_false/benchmark_results_ql_false.csv,3218,0a75fa2b06ae7fe98b86d6d14aa061b502d88bbdcfaf36e74efb951f6e701b5c
benchmark/results_seed11/lab4chain3/ql_false/coverage_stereotypes_false_lab4chain3.csv,1032,7798b35b01761d103dec214d4165f94ef6d3e47a1aaa9d48bc2ac9cf182c47c9
benchmark/results_seed11/lab4chain3/ql_false/coverage_stereotypes_true_lab4chain3.csv,1032,7798b35b01761d103dec214d4165f94ef6d3e47a1aaa9d48bc2ac9cf182c47c9
benchmark/results_seed11/lab4chain3/ql_false/first_goal_stereotypes_false_lab4chain3.csv,318,f0de244dd708348a6b61680494ef28a94c1ed2be6137639198ae360efd788f7e
benchmark/results_seed11/lab4chain3/ql_false/first_goal_stereotypes_true_lab4chain3.csv,318,f0de244dd708348a6b61680494ef28a94c1ed2be6137639198ae360efd788f7e
benchmark/results_seed11/lab4chain3/ql_false/iv_stats_stereotypes_false_lab4chain3.json,560,36397e4bd83cb1290308fe0bb0dbbd7fb234de74d109e128a19e28ac04514846
benchmark/results_seed11/lab4chain3/ql_false/iv_stats_stereotypes_true_lab4chain3.json,560,36397e4bd83cb1290308fe0bb0dbbd7fb234de74d109e128a19e28ac04514846
benchmark/results_seed11/lab4chain3/ql_false/learned_stereotypes_false_lab4chain3.ttl,5599,8e2d067307baec72d02520084ad7049bb3db5d34047de2a7717087f27e7fa2b0
benchmark/results_seed11/lab4chain3/ql_false/learned_stereotypes_true_lab4chain3.ttl,5599,8e2d067307baec72d02520084ad7049bb3db5d34047de2a7717087f27e7fa2b0
benchmark/results_seed11/lab4chain3/ql_false/metrics_stereotypes_false_lab4chain3.csv,106081,0c5449ecc815405c6db8eca751907681dc7eef81bea3c2b1246c6c3785051720
benchmark/results_seed11/lab4chain3/ql_false/metrics_stereotypes_true_lab4chain3.csv,106081,0c5449ecc815405c6db8eca751907681dc7eef81bea3c2b1246c6c3785051720
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3.csv,1950,7b2be0aacb2ad02c326ba64889f3493fa53948452730cdb4b090bead440d79ac
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3_visits.csv,858,445841fd9e44b796be623fa492de94026975ecd799cc5aa6ae93b5dd799cfafc
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3_zone1.csv,1950,7b2be0aacb2ad02c326ba64889f3493fa53948452730cdb4b090bead440d79ac
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3.csv,1950,7b2be0aacb2ad02c326ba64889f3493fa53948452730cdb4b090bead440d79ac
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3_visits.csv,858,445841fd9e44b796be623fa492de94026975ecd799cc5aa6ae93b5dd799cfafc
benchmark/results_seed11/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3_zone1.csv,1950,7b2be0aacb2ad02c326ba64889f3493fa53948452730cdb4b090bead440d79ac
benchmark/results_seed11/lab4chain3/ql_false/trace_bench_ql_false.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed11/lab4chain3/ql_true/bench_step_log_ql_true.csv,8166,a2a0eed7e97c61d1c32e011226f51cce4d8f2932838222497e14b77411d739fc
benchmark/results_seed11/lab4chain3/ql_true/benchmark_results_ql_true.csv,3178,6f8dc330f95fedc5fcd63b07ca94de12a2dfd72e762b4c517fc5c1c93a9075be
benchmark/results_seed11/lab4chain3/ql_true/coverage_stereotypes_false_lab4chain3.csv,1032,7798b35b01761d103dec214d4165f94ef6d3e47a1aaa9d48bc2ac9cf182c47c9
benchmark/results_seed11/lab4chain3/ql_true/coverage_stereotypes_true_lab4chain3.csv,1032,7798b35b01761d103dec214d4165f94ef6d3e47a1aaa9d48bc2ac9cf182c47c9
benchmark/results_seed11/lab4chain3/ql_true/first_goal_stereotypes_false_lab4chain3.csv,318,f0de244dd708348a6b61680494ef28a94c1ed2be6137639198ae360efd788f7e
benchmark/results_seed11/lab4chain3/ql_true/first_goal_stereotypes_true_lab4chain3.csv,318,f0de244dd708348a6b61680494ef28a94c1ed2be6137639198ae360efd788f7e
benchmark/results_seed11/lab4chain3/ql_true/iv_stats_stereotypes_false_lab4chain3.json,560,36397e4bd83cb1290308fe0bb0dbbd7fb234de74d109e128a19e28ac04514846
benchmark/results_seed11/lab4chain3/ql_true/iv_stats_stereotypes_true_lab4chain3.json,560,36397e4bd83cb1290308fe0bb0dbbd7fb234de74d109e128a19e28ac04514846
benchmark/results_seed11/lab4chain3/ql_true/learned_stereotypes_false_lab4chain3.ttl,5599,8e2d067307baec72d02520084ad7049bb3db5d34047de2a7717087f27e7fa2b0
benchmark/results_seed11/lab4chain3/ql_true/learned_stereotypes_true_lab4chain3.ttl,5599,8e2d067307baec72d02520084ad7049bb3db5d34047de2a7717087f27e7fa2b0
benchmark/results_seed11/lab4chain3/ql_true/metrics_stereotypes_false_lab4chain3.csv,106081,0c5449ecc815405c6db8eca751907681dc7eef81bea3c2b1246c6c3785051720
benchmark/results_seed11/lab4chain3/ql_true/metrics_stereotypes_true_lab4chain3.csv,106081,0c5449ecc815405c6db8eca751907681dc7eef81bea3c2b1246c6c3785051720
benchmark/results_seed11/lab4chain3/ql_true/qtable_final_stereotypes_false_lab4chain3.csv,1950,7b2be0aacb2ad02c326ba64889f3493fa53948452730cdb4b090bead440d79ac
benchmark/results_seed11/lab4chain3/ql_true/qtable_final_stereotypes_false_lab4chain3_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
