path,bytes,sha256
analysis/out/SHA256SUMS.csv,864307,6124370aa5122ca7f7d964a6ecd5603239f03ba498d076bc846a19244bf4cb97
analysis/out/first_goal_table.csv,320,3a836dcb261414998bcce2bcb90522da235330ddf71ace4d9e673346570db997
analysis/out/first_goal_wilcoxon.csv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
analysis/out/learning_curve_lab4chain3.png,63252,067b5ed4abc039fa00aa6229ac13bd17c7b7b19a428930d7417c5fe536994b95
analysis/out/learning_curve_labband.png,68639,cd84eb1ba66fc9b69a5ebd3f4c3dc6fca9e41c55e30db398f739b2ab212f932d
analysis/out/learning_curve_labrel0.png,59386,1a0691187d3d0a6b18d8f7708f79e1a304365d2813aaa4758ebb410d05657a33
analysis/out/learning_curve_labrel16.png,59000,b03d54828fdeaba69612c713093216f4aee548c23ed47f1ec30e21b8839e3e8e
analysis/out/learning_curve_labrel4.png,56427,2fe4fc84f9fdc819da39d2e2cef20eeabf6b070aadfb2f3dec539da7cf8777a3
analysis/out/learning_curve_labrel8.png,59647,a6e17d9547a54fc8ef7a414c43ec3d0b551f8ebd9952541db64d30276ab6982a
analysis/out/learning_curve_labrel8s.png,63271,4185c210c3e603a0a1c4445ef80de8431e4ba8b8d98334f3862a18a6d2da47d3
analysis/out/learning_speed_table.csv,5097,a139e8ad0d8bba214758e0a41b8d11f3d6b8597644f1790c2207170e0855bcf3
analysis/out/learning_speed_tests.csv,4784,e5d1fe20113fa9f9ee871dcb1903228bb6c08c639ac15e739dfa20cd20350e95
analysis/out/paired_tests.csv,23735,1bce0270f589e857b33ae4808c2fcc771a7950b32c7b3ec305c483a8485de72e
analysis/out/paired_tests.tex,11815,5a250ef5f373ed5655abe0b89d06e7e23fbf9cd293108474456c9abdc2f77656
analysis/out/summary_table.csv,2331,f0e5ee73bc8013c84f612e642578485c25e6e8481848e6e85af7d176aa599c33
analysis/out/summary_table_ci.csv,3939,3e579400d0c3c38e153febaa47b6df936abb93c96af706076e6975cffff908a9
analysis/out/summary_table_ci.tex,5190,9bd3ffd932fcef69d6224fd69c0fecbb661a592aa5e45542ed9bee4620558968
analysis/out/weakness_heatmap.csv,208,0722e97f83e48475c7cefb9fa892cc766e81601ab8d89e7256a8acf632eaee68
analysis/out/weakness_heatmap.png,76584,f23c37dc2f21ba27247fea1dd090fa24a9c62ce64158daaea273991b57db944d
analysis/out/workflow_inputs.json,465,ebe50a38375fa032c0e3e533bcdd38f801fe662a9309a979c18f86da43acabc1
benchmark/results_seed1/lab4chain3/ql_false/bench_step_log_ql_false.csv,10086,7027bd96246453a3658b7cff9f25db5e6458934b3e1ff88d583532a3823e2f25
benchmark/results_seed1/lab4chain3/ql_false/benchmark_results_ql_false.csv,3223,b27c830e042281550272bfba3be0a67616448b3f22025b610fab05a1f3f77197
benchmark/results_seed1/lab4chain3/ql_false/coverage_stereotypes_false_lab4chain3.csv,1044,624c863a249407f81f81c81413e253c227eec2e2cb0f3e347fae7a637b9a9942
benchmark/results_seed1/lab4chain3/ql_false/coverage_stereotypes_true_lab4chain3.csv,1051,39926f769ca93a5293f6943ab42070ed550239627987264857d7c6cd1740e678
benchmark/results_seed1/lab4chain3/ql_false/first_goal_stereotypes_false_lab4chain3.csv,318,54bc15702e73f0cfc5eecb576f97f775f6eef548beffd60e7b34e78be6b6db42
benchmark/results_seed1/lab4chain3/ql_false/first_goal_stereotypes_true_lab4chain3.csv,318,f0de244dd708348a6b61680494ef28a94c1ed2be6137639198ae360efd788f7e
benchmark/results_seed1/lab4chain3/ql_false/iv_stats_stereotypes_false_lab4chain3.json,561,aa4a86d5fad2e18c232487806a0cf1a694bca25d34b1da01f6aae1d7749867d6
benchmark/results_seed1/lab4chain3/ql_false/iv_stats_stereotypes_true_lab4chain3.json,562,e27c400453af1623046f64f8afc5cc71b2b4a005a6b184c4303b9d8dede7db0b
benchmark/results_seed1/lab4chain3/ql_false/learned_stereotypes_false_lab4chain3.ttl,5601,bea813acb47b9770b7b4742f0ab58510892b4119501ddc74610e0953ecf8db37
