path,bytes,sha256
analysis/out/learning_curve_lab1.png,56532,5b0341f386b2a480e46b2b647d2079e56a0509b5fb51f1505858a991142291a9
analysis/out/learning_curve_lab2.png,96426,ea159ce36d4c8e35fc2bb39e37430162a5eb7cce872dbd30de7bf53db778bb9d
analysis/out/learning_curve_lab3.png,103407,97c1b4ec3c413ac81f652bb0ee014e426cce730b6f707d64ace3c837e761ee10
analysis/out/learning_speed_table.csv,2401,18551feab1446083021f7410a9430334c55c2c7619baef15161332dad2c5e2ab
analysis/out/learning_speed_tests.csv,2019,04a32bccb1a948d51e26d991c8c59de2c755f8255bf94adf129fd55754ae420c
analysis/out/paired_tests.csv,13664,c4193424191f1468110fa6c3df40fc717d7a45876ff610e6c52d1a94f197d573
analysis/out/summary_table.csv,1138,4de6e8ace3b2bf8bc76201ae1973b80cbb1f2a34145f0bb5c2c59bef9774663a
analysis/out/summary_table_ci.csv,2777,f69261a6118986e4d877895e641eb02749b7c0fbd9ffed369b1e2ca45453dd38
analysis/out/summary_table_ci.tex,2365,d3ff8f63a51a7039d77f06b992021ebe074b54e763d65a9d6265586acb79bd3b
analysis/out/weakness_heatmap.csv,118,fa9d8b4960f0e8d8c0b75d7a1961230db4bd389107ae8c6273b3ad0f6f8f3402
analysis/out/weakness_heatmap.png,53147,01607e2a39ece2551991eb668ff0e564e9b7a90b43c44bb8926eb419840703bf
analysis/out/workflow_inputs.json,472,c21651305a9787c3f6770d302a96fabfd3100e62c06d912502b96e5981bd0d65
benchmark/results_seed1/lab1/ql_false/bench_step_log_ql_false.csv,1936,a34ed4c4074b21e535073708dbe474db095942a0990822110532a2ded5cb084f
benchmark/results_seed1/lab1/ql_false/benchmark_results_ql_false.csv,3218,d85a10b69de76476aae233176d0a0676079a5e7f37f5e2ce4fc8265354608167
benchmark/results_seed1/lab1/ql_false/coverage_stereotypes_false_lab1.csv,156,776f0b02168965f437ed0002e9895844a699701c631323bbd2ae3f935b9ec4a5
benchmark/results_seed1/lab1/ql_false/coverage_stereotypes_true_lab1.csv,156,776f0b02168965f437ed0002e9895844a699701c631323bbd2ae3f935b9ec4a5
benchmark/results_seed1/lab1/ql_false/first_goal_stereotypes_false_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/ql_false/first_goal_stereotypes_true_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/ql_false/iv_stats_stereotypes_false_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/ql_false/iv_stats_stereotypes_true_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/ql_false/learned_stereotypes_false_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/ql_false/learned_stereotypes_true_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/ql_false/metrics_stereotypes_false_lab1.csv,104064,191076fef3c1a5b84583a4d50048c51b7046546f18e450216844703e14de0bc5
benchmark/results_seed1/lab1/ql_false/metrics_stereotypes_true_lab1.csv,104064,191076fef3c1a5b84583a4d50048c51b7046546f18e450216844703e14de0bc5
