path,bytes,sha256
analysis/out/learning_curve_lab1.png,59538,4eb4c1884bbe3cc047e782489eb4a58f4091419030bbf95935c16ecbc631a7ef
analysis/out/learning_curve_lab2.png,93517,cd54325a1d039a731ba89b3b72aac77d11026163e668b064abce07c4a81fa8d1
analysis/out/learning_curve_lab3.png,88687,2eef01258583fef254ed6a6836de84e845a6df5df22c88c31beab3ed88e7de58
analysis/out/learning_speed_table.csv,2347,7a773f60ff09d58d3d6fd6fe78342d7aabbe39548a6e3463865fa13cb5a239ce
analysis/out/learning_speed_tests.csv,2796,7e248c556438841827cde9bb52e754632e1d5c0ab4e30413f04032fd0c9a160b
analysis/out/paired_tests.csv,15195,c6811a2903ec58e5bcacbabf9a938ed37f0c13651f3e76f22f5d65897ce8d322
analysis/out/summary_table.csv,1127,460ef571683764f6fa8386340eb86726a22b0e2c12afbba5b3a1bf4c5cbb80ae
analysis/out/summary_table_ci.csv,2598,8b1f716367b0e8f34c9df5be802d18b0f31ae6cac79adb48019caffe3f16ff37
analysis/out/summary_table_ci.tex,2362,bd9c4d6809e30d8b8f935baaddd69f0eb6588153d7cd5b5759e6296dfa1c88e1
analysis/out/weakness_heatmap.csv,118,fa9d8b4960f0e8d8c0b75d7a1961230db4bd389107ae8c6273b3ad0f6f8f3402
analysis/out/weakness_heatmap.png,53147,01607e2a39ece2551991eb668ff0e564e9b7a90b43c44bb8926eb419840703bf
analysis/out/workflow_inputs.json,470,2742564bdccc9870b72f049184d33231b1434cd46a3085e89b25bf51b35e9cf7
benchmark/results_seed1/lab1/ql_false/bench_step_log_ql_false.csv,1936,a34ed4c4074b21e535073708dbe474db095942a0990822110532a2ded5cb084f
benchmark/results_seed1/lab1/ql_false/benchmark_results_ql_false.csv,3220,2ee1138d97504529440ba06f2d44e8513860e217336df03a40a70aea259a1e3a
benchmark/results_seed1/lab1/ql_false/coverage_stereotypes_false_lab1.csv,156,776f0b02168965f437ed0002e9895844a699701c631323bbd2ae3f935b9ec4a5
benchmark/results_seed1/lab1/ql_false/coverage_stereotypes_true_lab1.csv,156,5a93080d75f81e7a68367d316e454ac7be659c954fede94efc7839c3078a2d8c
benchmark/results_seed1/lab1/ql_false/first_goal_stereotypes_false_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/ql_false/first_goal_stereotypes_true_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/ql_false/iv_stats_stereotypes_false_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/ql_false/iv_stats_stereotypes_true_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/ql_false/learned_stereotypes_false_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/ql_false/learned_stereotypes_true_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/ql_false/metrics_stereotypes_false_lab1.csv,104064,191076fef3c1a5b84583a4d50048c51b7046546f18e450216844703e14de0bc5
benchmark/results_seed1/lab1/ql_false/metrics_stereotypes_true_lab1.csv,104064,86b54c4864b3988b9c148d66d7bcb1bebc998ead6947848d1525a15b9a511acc
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_false_lab1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_false_lab1_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_false_lab1_visits.csv,64,eea4be3733dfbc5fd8e0c05c06a556d5ad4c4a502f38ed988298269db91e168f
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_false_lab1_zone1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_true_lab1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_true_lab1_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_true_lab1_visits.csv,64,f091ecd2b7fb75dbe2d8793740e37ea8692ebe120fcae54ddfdc261600176efa
benchmark/results_seed1/lab1/ql_false/qtable_final_stereotypes_true_lab1_zone1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/ql_false/trace_bench_ql_false.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed1/lab1/ql_true/bench_step_log_ql_true.csv,1936,a34ed4c4074b21e535073708dbe474db095942a0990822110532a2ded5cb084f
benchmark/results_seed1/lab1/ql_true/benchmark_results_ql_true.csv,3178,76d029d1b74d3358a83cf92bfc54f6f9b53cb1f3b519bf3908adbf2eff5bfe75
benchmark/results_seed1/lab1/ql_true/coverage_stereotypes_false_lab1.csv,156,776f0b02168965f437ed0002e9895844a699701c631323bbd2ae3f935b9ec4a5
benchmark/results_seed1/lab1/ql_true/coverage_stereotypes_true_lab1.csv,156,5a93080d75f81e7a68367d316e454ac7be659c954fede94efc7839c3078a2d8c
benchmark/results_seed1/lab1/ql_true/first_goal_stereotypes_false_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/ql_true/first_goal_stereotypes_true_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/ql_true/iv_stats_stereotypes_false_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/ql_true/iv_stats_stereotypes_true_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/ql_true/learned_stereotypes_false_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/ql_true/learned_stereotypes_true_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/ql_true/metrics_stereotypes_false_lab1.csv,104064,191076fef3c1a5b84583a4d50048c51b7046546f18e450216844703e14de0bc5
benchmark/results_seed1/lab1/ql_true/metrics_stereotypes_true_lab1.csv,104064,86b54c4864b3988b9c148d66d7bcb1bebc998ead6947848d1525a15b9a511acc
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_false_lab1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_false_lab1_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_false_lab1_visits.csv,64,eea4be3733dfbc5fd8e0c05c06a556d5ad4c4a502f38ed988298269db91e168f
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_false_lab1_zone1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_true_lab1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_true_lab1_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_true_lab1_visits.csv,64,f091ecd2b7fb75dbe2d8793740e37ea8692ebe120fcae54ddfdc261600176efa
benchmark/results_seed1/lab1/ql_true/qtable_final_stereotypes_true_lab1_zone1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/ql_true/trace_bench_ql_true.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed1/lab1/rule_based/bench_step_log_rule_based.csv,1936,a34ed4c4074b21e535073708dbe474db095942a0990822110532a2ded5cb084f
benchmark/results_seed1/lab1/rule_based/benchmark_results_rule_based.csv,3299,03222ebb4271debc1dc4f41fa2ef41331b661c0e277ffbc3106760044f885762
benchmark/results_seed1/lab1/rule_based/coverage_stereotypes_false_lab1.csv,156,776f0b02168965f437ed0002e9895844a699701c631323bbd2ae3f935b9ec4a5
benchmark/results_seed1/lab1/rule_based/coverage_stereotypes_true_lab1.csv,156,5a93080d75f81e7a68367d316e454ac7be659c954fede94efc7839c3078a2d8c
benchmark/results_seed1/lab1/rule_based/first_goal_stereotypes_false_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/rule_based/first_goal_stereotypes_true_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/rule_based/iv_stats_stereotypes_false_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/rule_based/iv_stats_stereotypes_true_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/rule_based/learned_stereotypes_false_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/rule_based/learned_stereotypes_true_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/rule_based/metrics_stereotypes_false_lab1.csv,104064,191076fef3c1a5b84583a4d50048c51b7046546f18e450216844703e14de0bc5
benchmark/results_seed1/lab1/rule_based/metrics_stereotypes_true_lab1.csv,104064,86b54c4864b3988b9c148d66d7bcb1bebc998ead6947848d1525a15b9a511acc
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_false_lab1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_false_lab1_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_false_lab1_visits.csv,64,eea4be3733dfbc5fd8e0c05c06a556d5ad4c4a502f38ed988298269db91e168f
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_false_lab1_zone1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_true_lab1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_true_lab1_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_true_lab1_visits.csv,64,f091ecd2b7fb75dbe2d8793740e37ea8692ebe120fcae54ddfdc261600176efa
benchmark/results_seed1/lab1/rule_based/qtable_final_stereotypes_true_lab1_zone1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/training_stereo_false/TRAINING_OK.json,918,0b58b1c39459f33e7740f37932b370bf0f1da86247966391d816397ea386b748
benchmark/results_seed1/lab1/training_stereo_false/coverage_stereotypes_false_lab1.csv,156,776f0b02168965f437ed0002e9895844a699701c631323bbd2ae3f935b9ec4a5
benchmark/results_seed1/lab1/training_stereo_false/first_goal_stereotypes_false_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/training_stereo_false/iv_stats_stereotypes_false_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/training_stereo_false/learned_stereotypes_false_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/training_stereo_false/metrics_stereotypes_false_lab1.csv,104064,191076fef3c1a5b84583a4d50048c51b7046546f18e450216844703e14de0bc5
benchmark/results_seed1/lab1/training_stereo_false/qtable_final_stereotypes_false_lab1.csv,74,096a80ec597edae984fd5589b2612ba837ed1e7244caec256eb49f68fa38dda4
benchmark/results_seed1/lab1/training_stereo_false/qtable_initial_stereotypes_false_lab1.csv,51,d172534c584832d72b8cbc30a256dedb579bee9585640c3b8127c108f54cd9df
benchmark/results_seed1/lab1/training_stereo_true/TRAINING_OK.json,910,82ab790c35191ef3a940cb907580ab5b482ae7cedd9ca65beccb4b013b52afd1
benchmark/results_seed1/lab1/training_stereo_true/coverage_stereotypes_true_lab1.csv,156,5a93080d75f81e7a68367d316e454ac7be659c954fede94efc7839c3078a2d8c
benchmark/results_seed1/lab1/training_stereo_true/first_goal_stereotypes_true_lab1.csv,322,8fc700ca7f1c731901598583f62d74ec257560a811ae7c9ee490b7c0240c83d4
benchmark/results_seed1/lab1/training_stereo_true/iv_stats_stereotypes_true_lab1.json,216,51f06ee4f5e2c5f25014c11780b3041fd00f76024b79577c43a964139b15ec70
benchmark/results_seed1/lab1/training_stereo_true/learned_stereotypes_true_lab1.ttl,1225,de574a1b09f2de2c5929817c2aaa914e86f77a9fd41ca80ea667a62bce5629d6
benchmark/results_seed1/lab1/training_stereo_true/metrics_stereotypes_true_lab1.csv,104064,86b54c4864b3988b9c148d66d7bcb1bebc998ead6947848d1525a15b9a511acc
benchmark/results_seed1/lab1/training_stereo_true/qtable_final_stereotypes_true_lab1.csv,207,15f5013ac43857d7c80621f6d57850aea9107f2190bb93b3c40202afe0c82cba
benchmark/results_seed1/lab1/training_stereo_true/qtable_initial_stereotypes_true_lab1.csv,205,0c324015b857090a61dfb33f69c3ba1f5060b965c83ec1785f8fded369a8bb4e
benchmark/results_seed1/lab2/ql_false/bench_step_log_ql_false.csv,32945,cd4ff9af6311a19747b21d7416987629b0f1ec80aa25165bb6ff3e5e3b5c98aa
benchmark/results_seed1/lab2/ql_false/benchmark_results_ql_false.csv,6260,b3f362fe674516b8107026859bede73ef87e875810f7c46c04af1322774b2ec7
benchmark/results_seed1/lab2/ql_false/coverage_stereotypes_false_lab2.csv,1003,191857d01800280a15a59014f35544b717d360508dd42d2f30ceb6f4078f03e1
benchmark/results_seed1/lab2/ql_false/coverage_stereotypes_true_lab2.csv,1152,26487738d06eb32f7248031aff16ebd04d86c37b268c96969ce99f56b361f898
benchmark/results_seed1/lab2/ql_false/first_goal_stereotypes_false_lab2.csv,469,8c71ab8e96b6902b65981355ee7613babbe98e349af9771a125d099fff8b6eab
benchmark/results_seed1/lab2/ql_false/first_goal_stereotypes_true_lab2.csv,469,529ba5ac31a6d22725a413ac3a196c89ab856864e6d9c6edc2eeb3639bdcda5e
benchmark/results_seed1/lab2/ql_false/iv_stats_stereotypes_false_lab2.json,505,614b7e2aa976b7c5b7a15e094f2386c698f58e484cbe846ded1794655729cb5b
benchmark/results_seed1/lab2/ql_false/iv_stats_stereotypes_true_lab2.json,510,ee2a920afba251d465b2da07127dd732900b23b0199433bd8269b4c9d1ea8ccd
benchmark/results_seed1/lab2/ql_false/learned_stereotypes_false_lab2.ttl,5204,a3b0e5f728e9023ee6c666549090777261118e60c7d31f508b2c42b0b612ce1c
benchmark/results_seed1/lab2/ql_false/learned_stereotypes_true_lab2.ttl,3870,b357dacd528c907c81ee8fc8948fcfb2cbe7fe6429a20d38758ff4e6e3da705d
benchmark/results_seed1/lab2/ql_false/metrics_stereotypes_false_lab2.csv,108192,3522a5397275b387d999f4bec46659ecbef9c801677fc701e6affd44bf0af15b
benchmark/results_seed1/lab2/ql_false/metrics_stereotypes_true_lab2.csv,108189,017af4953bd67b6c644b91f6c1f9e35d1ab3fcbe21f35cab1f702ecdbc632479
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_false_lab2.csv,1698,bb844cd5616745f0071b5986f7f428b9152871be694d77bf6175f5d93c1b5095
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_false_lab2_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_false_lab2_visits.csv,820,504f57e6db009ec1ba547d8ae7a3a6b7816fd433b461ccef4b6af0e3741c815b
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_false_lab2_zone1.csv,1666,4a021bf1bdfc30b205b4263643e82cd860946f2404d328f9e04eb319d339e0e0
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_false_lab2_zone2.csv,1665,dc5a8c4683e2af7827467bcca0b7822488200bb0a94de32a84b0a586e696e1a0
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_true_lab2.csv,64166,d83bc24ea39aa1125a026a5d08ca293beec354d803ceffa965d73fb9f16a29ed
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_true_lab2_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_true_lab2_visits.csv,953,c2252b73deaa916c13360e170d8eb9a68ec2e0cc4077bc53165f67f8ec208257
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_true_lab2_zone1.csv,59408,6747cb89bf595d2a80fcfce69447820f15c921285fbb22857199b9d066daf045
benchmark/results_seed1/lab2/ql_false/qtable_final_stereotypes_true_lab2_zone2.csv,59409,faba78ad5f6da0608ce3dc877ea80ee7df74e148d91efe8252c2e02a1c992da8
benchmark/results_seed1/lab2/ql_false/trace_bench_ql_false.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed1/lab2/ql_true/bench_step_log_ql_true.csv,14026,68171f97ad8c0081c61b5d71c42f93a658928da8f1582f1a0b78582b3c1fa7fa
benchmark/results_seed1/lab2/ql_true/benchmark_results_ql_true.csv,6154,c76c37b95ae7121cc308faeb3092c8d9b4b8b68407c3b92740e109a91c5befde
benchmark/results_seed1/lab2/ql_true/coverage_stereotypes_false_lab2.csv,1003,191857d01800280a15a59014f35544b717d360508dd42d2f30ceb6f4078f03e1
benchmark/results_seed1/lab2/ql_true/coverage_stereotypes_true_lab2.csv,1152,26487738d06eb32f7248031aff16ebd04d86c37b268c96969ce99f56b361f898
benchmark/results_seed1/lab2/ql_true/first_goal_stereotypes_false_lab2.csv,469,8c71ab8e96b6902b65981355ee7613babbe98e349af9771a125d099fff8b6eab
benchmark/results_seed1/lab2/ql_true/first_goal_stereotypes_true_lab2.csv,469,529ba5ac31a6d22725a413ac3a196c89ab856864e6d9c6edc2eeb3639bdcda5e
benchmark/results_seed1/lab2/ql_true/iv_stats_stereotypes_false_lab2.json,505,614b7e2aa976b7c5b7a15e094f2386c698f58e484cbe846ded1794655729cb5b
benchmark/results_seed1/lab2/ql_true/iv_stats_stereotypes_true_lab2.json,510,ee2a920afba251d465b2da07127dd732900b23b0199433bd8269b4c9d1ea8ccd
benchmark/results_seed1/lab2/ql_true/learned_stereotypes_false_lab2.ttl,5204,a3b0e5f728e9023ee6c666549090777261118e60c7d31f508b2c42b0b612ce1c
benchmark/results_seed1/lab2/ql_true/learned_stereotypes_true_lab2.ttl,3870,b357dacd528c907c81ee8fc8948fcfb2cbe7fe6429a20d38758ff4e6e3da705d
benchmark/results_seed1/lab2/ql_true/metrics_stereotypes_false_lab2.csv,108192,3522a5397275b387d999f4bec46659ecbef9c801677fc701e6affd44bf0af15b
benchmark/results_seed1/lab2/ql_true/metrics_stereotypes_true_lab2.csv,108189,017af4953bd67b6c644b91f6c1f9e35d1ab3fcbe21f35cab1f702ecdbc632479
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_false_lab2.csv,1698,bb844cd5616745f0071b5986f7f428b9152871be694d77bf6175f5d93c1b5095
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_false_lab2_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_false_lab2_visits.csv,820,504f57e6db009ec1ba547d8ae7a3a6b7816fd433b461ccef4b6af0e3741c815b
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_false_lab2_zone1.csv,1666,4a021bf1bdfc30b205b4263643e82cd860946f2404d328f9e04eb319d339e0e0
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_false_lab2_zone2.csv,1665,dc5a8c4683e2af7827467bcca0b7822488200bb0a94de32a84b0a586e696e1a0
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_true_lab2.csv,64166,d83bc24ea39aa1125a026a5d08ca293beec354d803ceffa965d73fb9f16a29ed
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_true_lab2_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_true_lab2_visits.csv,953,c2252b73deaa916c13360e170d8eb9a68ec2e0cc4077bc53165f67f8ec208257
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_true_lab2_zone1.csv,59408,6747cb89bf595d2a80fcfce69447820f15c921285fbb22857199b9d066daf045
benchmark/results_seed1/lab2/ql_true/qtable_final_stereotypes_true_lab2_zone2.csv,59409,faba78ad5f6da0608ce3dc877ea80ee7df74e148d91efe8252c2e02a1c992da8
benchmark/results_seed1/lab2/ql_true/trace_bench_ql_true.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed1/lab2/rule_based/bench_step_log_rule_based.csv,10101,f73beb57f3d44155f0125e7060925d484082758124a32b8569abe1df98daad73
benchmark/results_seed1/lab2/rule_based/benchmark_results_rule_based.csv,6390,f83e274e6d0537168dd2d92c0863d61611df4c23fe828a6d41e02c9689da659a
benchmark/results_seed1/lab2/rule_based/coverage_stereotypes_false_lab2.csv,1003,191857d01800280a15a59014f35544b717d360508dd42d2f30ceb6f4078f03e1
benchmark/results_seed1/lab2/rule_based/coverage_stereotypes_true_lab2.csv,1152,26487738d06eb32f7248031aff16ebd04d86c37b268c96969ce99f56b361f898
benchmark/results_seed1/lab2/rule_based/first_goal_stereotypes_false_lab2.csv,469,8c71ab8e96b6902b65981355ee7613babbe98e349af9771a125d099fff8b6eab
benchmark/results_seed1/lab2/rule_based/first_goal_stereotypes_true_lab2.csv,469,529ba5ac31a6d22725a413ac3a196c89ab856864e6d9c6edc2eeb3639bdcda5e
