path,bytes,sha256
analysis/out/SHA256SUMS.csv,864187,35e4a1c14454a2272eb3a639e629a0f32871e0429e3291c193e7c167bf2fe5fb
analysis/out/first_goal_table.csv,284,56e2aa19d327dd49aafa15699bb9d62f36d04d060565a6cc42ca8e4dbf136325
analysis/out/first_goal_wilcoxon.csv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
analysis/out/learning_curve_lab4chain3.png,63342,6bc4c6767e7f9290f13b54c80467647a280c2a8805c359d684f961809b3c8a43
analysis/out/learning_curve_labband.png,69858,285e039a2eff28550bbd380bf21718ab5ed657858b135c34daa2f56465e87790
analysis/out/learning_curve_labrel0.png,58476,6b14871e30851fe01a4b028b693f77f765452b55044f667150f8937d8d74c2f1
analysis/out/learning_curve_labrel16.png,58641,811d4ed2295912f6b08f7bc0d0dea22fb4c78459e204797ae0e6784db7f50982
analysis/out/learning_curve_labrel4.png,57713,936a9a817b63a25eac2e4893f94f346462f7ab77a5a8bb0b774c37dd8f5c8aa8
analysis/out/learning_curve_labrel8.png,58857,3821cf297068db9eba98de2f8844234208d239e9e244fcd990224cfbe1565057
analysis/out/learning_curve_labrel8s.png,63593,27ce9e5a9fc9640a47e13a3dd07eb3803407642ac1bc58e4ea708f6f2e7f50f6
analysis/out/learning_speed_table.csv,4942,2968480993c10790765530b08b2f1208df83af007e01e840389eab19140865c3
analysis/out/learning_speed_tests.csv,4735,af19ce0d2eb5e76e78eb005767466999b3f829b135c1cf8035ee01011e22e982
analysis/out/paired_tests.csv,23826,66be9a5e79dd7b2ef9ebb88519d59d12b5c8f70e6fe293c4fc9312b88bf49bd8
analysis/out/paired_tests.tex,11836,34c9d7a418292e5022236e90a0f5c0dab2b3abc0f3958dec46e9bf6690ec1f76
analysis/out/summary_table.csv,2330,e5449e29656be1ad06a0f9df6cc6a4faff09a78880c988077c8eacd826d90762
analysis/out/summary_table_ci.csv,3887,1f5f9431932b4ec6ef2d8f9fa1897ca3ca084d056f4543e43fdbf80a994b1bb4
analysis/out/summary_table_ci.tex,5190,1f9c432e69762577eae00bd39c4866aa1efebebe5188998108c36221b4b777c4
analysis/out/weakness_heatmap.csv,208,0722e97f83e48475c7cefb9fa892cc766e81601ab8d89e7256a8acf632eaee68
analysis/out/weakness_heatmap.png,76584,f23c37dc2f21ba27247fea1dd090fa24a9c62ce64158daaea273991b57db944d
analysis/out/workflow_inputs.json,459,a4f2644de132944391f07ab9e9bda4fa3130be28c00328d9ee754eaf8b104dae
benchmark/results_seed1/lab4chain3/ql_false/bench_step_log_ql_false.csv,10086,7027bd96246453a3658b7cff9f25db5e6458934b3e1ff88d583532a3823e2f25
benchmark/results_seed1/lab4chain3/ql_false/benchmark_results_ql_false.csv,3220,31d20b04d5619a89101adb7a5daec2e5cb4c9c03d223dbdaf0bdcaf4dcd5f0aa
benchmark/results_seed1/lab4chain3/ql_false/coverage_stereotypes_false_lab4chain3.csv,1044,624c863a249407f81f81c81413e253c227eec2e2cb0f3e347fae7a637b9a9942
benchmark/results_seed1/lab4chain3/ql_false/coverage_stereotypes_true_lab4chain3.csv,866,7d1cb70b3257230c2d3e70c2cc3ad1663eac8c6d73f7c74bc45aba40774561bd
benchmark/results_seed1/lab4chain3/ql_false/first_goal_stereotypes_false_lab4chain3.csv,318,54bc15702e73f0cfc5eecb576f97f775f6eef548beffd60e7b34e78be6b6db42
benchmark/results_seed1/lab4chain3/ql_false/first_goal_stereotypes_true_lab4chain3.csv,318,528434f278eda65b2873cb1ce19623d62d36aeda3d4771e98b1db4f7718ae427
benchmark/results_seed1/lab4chain3/ql_false/iv_stats_stereotypes_false_lab4chain3.json,561,aa4a86d5fad2e18c232487806a0cf1a694bca25d34b1da01f6aae1d7749867d6
benchmark/results_seed1/lab4chain3/ql_false/iv_stats_stereotypes_true_lab4chain3.json,559,2bde1208a921ad5616963628380454e4bd053bccf8530929b163a9081c84cd2c
benchmark/results_seed1/lab4chain3/ql_false/learned_stereotypes_false_lab4chain3.ttl,5601,bea813acb47b9770b7b4742f0ab58510892b4119501ddc74610e0953ecf8db37
benchmark/results_seed1/lab4chain3/ql_false/learned_stereotypes_true_lab4chain3.ttl,2535,637fd06e888de316e76b2fb244980912a0124516776414b0abcb58241374a748
benchmark/results_seed1/lab4chain3/ql_false/metrics_stereotypes_false_lab4chain3.csv,106089,6b73b0a7166bf6efaff0cd6b205124f34cf0e132f8109249649d0554f4157bcf
benchmark/results_seed1/lab4chain3/ql_false/metrics_stereotypes_true_lab4chain3.csv,106065,d6d4dd79ad0eaa5cc078c0c57d176dd68f1d918b811263ae63f99930ef70d0e1
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3.csv,1968,d8f573d5adcd5cc20aabb3a50c607c97aeff0d37d3bb6a43925324e0817d902b
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3_visits.csv,864,0475a5eabc98c6b5dbd2c736ffc8a35f0f68e2c2d4ab511ba1d67e84e2c2e267
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_false_lab4chain3_zone1.csv,1968,d8f573d5adcd5cc20aabb3a50c607c97aeff0d37d3bb6a43925324e0817d902b
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3.csv,9074,568a19c0fb3e924399f01a95331643bdf9e221e2f401b0b16d2c064e4ba5ae65
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3_trust.csv,28,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3_visits.csv,709,d30b65509c4646d5d214d5338da5b57f5e85c59737bbdec8205a460ee43d7cca
benchmark/results_seed1/lab4chain3/ql_false/qtable_final_stereotypes_true_lab4chain3_zone1.csv,9074,568a19c0fb3e924399f01a95331643bdf9e221e2f401b0b16d2c064e4ba5ae65
benchmark/results_seed1/lab4chain3/ql_false/trace_bench_ql_false.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed1/lab4chain3/ql_true/bench_step_log_ql_true.csv,8166,81920c9b24b1af0f876e48a678ba5aee9ffcf1c9f0bab68a91352e267ef68195
benchmark/results_seed1/lab4chain3/ql_true/benchmark_results_ql_true.csv,3178,da908a80be9c9e100e5c9159986432e08c52de011298ee4edfbddb9e6091a2dc
benchmark/results_seed1/lab4chain3/ql_true/coverage_stereotypes_false_lab4chain3.csv,1044,624c863a249407f81f81c81413e253c227eec2e2cb0f3e347fae7a637b9a9942
benchmark/results_seed1/lab4chain3/ql_true/coverage_stereotypes_true_lab4chain3.csv,866,7d1cb70b3257230c2d3e70c2cc3ad1663eac8c6d73f7c74bc45aba40774561bd
benchmark/results_seed1/lab4chain3/ql_true/first_goal_stereotypes_false_lab4chain3.csv,318,54bc15702e73f0cfc5eecb576f97f775f6eef548beffd60e7b34e78be6b6db42
benchmark/results_seed1/lab4chain3/ql_true/first_goal_stereotypes_true_lab4chain3.csv,318,528434f278eda65b2873cb1ce19623d62d36aeda3d4771e98b1db4f7718ae427
benchmark/results_seed1/lab4chain3/ql_true/iv_stats_stereotypes_false_lab4chain3.json,561,aa4a86d5fad2e18c232487806a0cf1a694bca25d34b1da01f6aae1d7749867d6
benchmark/results_seed1/lab4chain3/ql_true/iv_stats_stereotypes_true_lab4chain3.json,559,2bde1208a921ad5616963628380454e4bd053bccf8530929b163a9081c84cd2c
benchmark/results_seed1/lab4chain3/ql_true/learned_stereotypes_false_lab4chain3.ttl,5601,bea813acb47b9770b7b4742f0ab58510892b4119501ddc74610e0953ecf8db37
benchmark/results_seed1/lab4chain3/ql_true/learned_stereotypes_true_lab4chain3.ttl,2535,637fd06e888de316e76b2fb244980912a0124516776414b0abcb58241374a748
benchmark/results_seed1/lab4chain3/ql_true/metrics_stereotypes_false_lab4chain3.csv,106089,6b73b0a7166bf6efaff0cd6b205124f34cf0e132f8109249649d0554f4157bcf
